listing_id,date
1563639,2017-04-30
1563639,2017-06-13
1563639,2017-06-20
1563639,2017-06-29
1563639,2017-08-08
1563639,2017-09-08
1563639,2017-09-25
1563639,2017-09-30
1563639,2017-10-01
1563639,2017-11-05
1563639,2017-11-10
1563639,2017-12-02
1563639,2018-01-21
1563639,2018-01-26
1563639,2018-01-29
1563639,2018-03-17
1563639,2018-03-28
1563639,2018-04-07
1563639,2018-04-11
1563639,2018-04-15
1563639,2018-04-19
1563639,2018-05-04
1563639,2018-05-20
1563639,2018-05-30
1563639,2018-08-14
1563639,2018-08-20
1563639,2018-08-27
1563639,2018-09-16
1563639,2018-09-19
1563639,2018-09-22
1563639,2018-09-27
1563639,2018-10-11
1563639,2018-10-19
1563639,2018-10-28
1563639,2018-11-05
1563639,2019-03-26
1563639,2019-03-29
1563639,2019-04-30
1563639,2019-05-15
1563639,2019-06-03
1563639,2019-07-26
1563639,2019-08-04
1563639,2019-08-22
1563639,2019-09-22
1563639,2019-09-28
1563639,2019-12-23
1563639,2020-01-02
1563639,2020-01-12
1563639,2020-03-26
1563639,2020-12-06
1563805,2013-09-02
1563805,2014-11-03
1563805,2015-03-02
1563805,2015-04-27
1563805,2015-05-12
1563805,2015-05-21
1563805,2015-08-16
1563805,2015-08-19
1563805,2015-08-31
1563805,2015-09-07
1563805,2015-11-05
1563805,2015-11-10
1563805,2016-01-07
1563805,2016-02-06
1563805,2016-06-14
1563805,2016-07-31
1563805,2016-10-01
1563805,2017-01-06
1563805,2017-04-01
1563805,2017-04-30
1563805,2017-05-09
1563805,2017-05-15
1563805,2017-08-16
1563805,2018-04-20
1563805,2018-08-18
1563805,2018-08-21
1563805,2018-11-12
1563805,2018-12-22
1563805,2019-02-15
1563805,2019-10-20
1563835,2013-12-04
1563835,2014-08-09
1563835,2014-09-27
1563835,2014-12-29
1563835,2015-02-20
1563835,2015-02-26
1563835,2015-03-01
1563835,2015-10-11
1563835,2015-10-16
1563835,2016-05-16
1563835,2016-07-04
1564771,2014-01-28
1564771,2014-02-27
1564771,2014-03-09
1564771,2014-03-24
1564771,2014-03-26
1564771,2014-04-08
1564771,2014-05-19
1564771,2014-05-26
1564771,2014-06-03
1564771,2014-06-09
1564771,2014-06-13
1564771,2014-06-18
1564771,2014-06-26
1564771,2014-07-01
1564771,2014-07-16
1564771,2014-07-31
1564771,2014-08-15
1564771,2014-08-22
1564771,2014-08-28
1564771,2014-09-02
1564771,2014-09-10
1564771,2014-09-15
1564771,2014-09-29
1564771,2014-10-07
1564771,2014-10-11
1564771,2014-10-14
1564771,2014-10-27
1564771,2014-11-07
1564771,2014-11-12
1564771,2014-12-08
1564771,2014-12-16
1564771,2015-02-07
1564771,2015-02-09
1564771,2015-02-25
1564771,2015-03-02
1564771,2015-03-14
1564771,2015-04-20
1564771,2015-04-24
1564771,2015-04-29
1564771,2015-05-02
1564771,2015-05-05
1564771,2015-05-11
1564771,2015-05-18
1564771,2015-05-21
1564771,2015-05-30
1564771,2015-06-01
1564771,2015-06-04
1564771,2015-06-06
1564771,2015-06-09
1564771,2015-06-13
1564771,2015-06-15
1564771,2015-06-24
1564771,2015-07-01
1564771,2015-07-19
1564771,2015-08-05
1564771,2015-08-12
1564771,2015-08-15
1564771,2015-08-17
1564771,2015-09-01
1564771,2015-09-05
1564771,2015-09-21
1564771,2015-09-26
1564771,2015-09-30
1564771,2015-10-03
1564771,2015-10-11
1564771,2015-10-21
1564771,2015-11-11
1564771,2015-11-16
1564771,2015-12-01
1564771,2015-12-12
1564771,2015-12-14
1564771,2016-02-08
1564771,2016-02-17
1564771,2016-02-23
1564771,2016-03-05
1564771,2016-03-08
1564771,2016-03-19
1564771,2016-03-30
1564771,2016-04-04
1564771,2016-04-19
1564771,2016-04-23
1564771,2016-04-30
1564771,2016-05-08
1564771,2016-05-15
1564771,2016-05-23
1564771,2016-05-26
1564771,2016-05-31
1564771,2016-06-04
1564771,2016-06-07
1564771,2016-06-14
1564771,2016-06-16
1564771,2016-06-20
1564771,2016-06-28
1564771,2016-07-01
1564771,2016-07-04
1564771,2016-07-09
1564771,2016-07-18
1564771,2016-07-22
1564771,2016-07-26
1564771,2016-08-03
1564771,2016-08-07
1564771,2016-08-12
1564771,2016-08-14
1564771,2016-08-17
1564771,2016-08-19
1564771,2016-08-27
1564771,2016-08-30
1564771,2016-09-02
1564771,2016-09-10
1564771,2016-09-12
1564771,2016-09-13
1564771,2016-09-22
1564771,2016-09-28
1564771,2016-09-30
1564771,2016-10-03
1564771,2016-10-06
1564771,2016-10-31
1564771,2016-11-10
1564771,2016-11-25
1564771,2016-11-27
1564771,2016-12-02
1564771,2016-12-04
1564771,2016-12-18
1564771,2016-12-20
1564771,2016-12-27
1564771,2016-12-28
1564771,2017-01-03
1564771,2017-01-05
1564771,2017-01-16
1564771,2017-01-17
1564771,2017-01-20
1564771,2017-01-24
1564771,2017-01-30
1564771,2017-02-10
1564771,2017-02-13
1564771,2017-02-24
1564771,2017-03-02
1564771,2017-03-09
1564771,2017-03-19
1564771,2017-03-26
1564771,2017-03-31
1564771,2017-04-01
1564771,2017-04-04
1564771,2017-04-07
1564771,2017-04-09
1564771,2017-04-17
1564771,2017-04-23
1564771,2017-05-16
1564771,2017-05-19
1564771,2017-05-21
1564771,2017-05-26
1564771,2017-06-06
1564771,2017-06-10
1564771,2017-06-14
1564771,2017-06-15
1564771,2017-06-19
1564771,2017-06-20
1564771,2017-06-22
1564771,2017-06-23
1564771,2017-06-25
1564771,2017-06-30
1564771,2017-07-02
1564771,2017-07-06
1564771,2017-07-24
1564771,2017-07-30
1564771,2017-08-01
1564771,2017-08-02
1564771,2017-08-05
1564771,2017-08-06
1564771,2017-08-08
1564771,2017-08-13
1564771,2017-08-19
1564771,2017-08-21
1564771,2017-08-25
1564771,2017-08-26
1564771,2017-08-29
1564771,2017-08-31
1564771,2017-09-03
1564771,2017-09-05
1564771,2017-09-08
1564771,2017-09-09
1564771,2017-09-16
1564771,2017-09-17
1564771,2017-09-19
1564771,2017-09-24
1564771,2017-10-01
1564771,2017-10-10
1564771,2017-10-15
1564771,2017-10-21
1564771,2017-10-24
1564771,2017-10-27
1564771,2017-10-28
1564771,2017-11-05
1564771,2017-11-17
1564771,2017-11-19
1564771,2017-11-22
1564771,2017-11-24
1564771,2017-11-26
1564771,2017-11-30
1564771,2017-12-03
1564771,2017-12-07
1564771,2017-12-09
1564771,2017-12-11
1564771,2017-12-16
1564771,2017-12-23
1564771,2017-12-31
1564771,2018-01-01
1564771,2018-01-08
1564771,2018-01-12
1564771,2018-01-17
1564771,2018-01-21
1564771,2018-01-24
1564771,2018-01-28
1564771,2018-02-02
1564771,2018-02-08
1564771,2018-02-11
1564771,2018-02-15
1564771,2018-02-21
1564771,2018-02-23
1564771,2018-02-24
1564771,2018-03-04
1564771,2018-03-17
1564771,2018-03-21
1564771,2018-03-22
1564771,2018-04-11
1564771,2018-04-17
1564771,2018-04-18
1564771,2018-04-28
1564771,2018-04-30
1564771,2018-05-04
1564771,2018-05-07
1564771,2018-05-13
1564771,2018-05-18
1564771,2018-05-20
1564771,2018-05-24
1564771,2018-05-25
1564771,2018-05-26
1564771,2018-05-28
1564771,2018-06-01
1564771,2018-06-04
1564771,2018-06-07
1564771,2018-06-08
1564771,2018-06-10
1564771,2018-06-17
1564771,2018-06-20
1564771,2018-06-21
1564771,2018-07-02
1564771,2018-07-04
1564771,2018-07-06
1564771,2018-07-08
1564771,2018-07-11
1564771,2018-07-14
1564771,2018-07-22
1564771,2018-07-23
1564771,2018-08-06
1564771,2018-08-10
1564771,2018-08-17
1564771,2018-08-21
1564771,2018-08-24
1564771,2018-08-27
1564771,2018-08-28
1564771,2018-09-02
1564771,2018-09-08
1564771,2018-09-09
1564771,2018-09-13
1564771,2018-09-14
1564771,2018-09-18
1564771,2018-09-21
1564771,2018-09-22
1564771,2018-09-25
1564771,2018-09-30
1564771,2018-10-08
1564771,2018-10-13
1564771,2018-10-22
1564771,2018-10-23
1564771,2018-10-30
1564771,2018-10-31
1564771,2018-11-02
1564771,2018-11-04
1564771,2018-11-11
1564771,2018-11-14
1564771,2018-11-15
1564771,2018-11-18
1564771,2018-11-29
1564771,2018-12-01
1564771,2018-12-07
1564771,2018-12-09
1564771,2018-12-16
1564771,2018-12-18
1564771,2018-12-27
1564771,2018-12-29
1564771,2019-01-05
1564771,2019-01-06
1564771,2019-01-09
1564771,2019-01-13
1564771,2019-01-16
1564771,2019-01-20
1564771,2019-01-22
1564771,2019-01-27
1564771,2019-02-17
1564771,2019-02-22
1564771,2019-02-27
1564771,2019-02-28
1564771,2019-03-10
1564771,2019-03-17
1564771,2019-03-21
1564771,2019-03-22
1564771,2019-03-23
1564771,2019-03-31
1564771,2019-04-05
1564771,2019-04-07
1564771,2019-04-10
1564771,2019-04-15
1564771,2019-04-22
1564771,2019-04-28
1564771,2019-05-03
1564771,2019-06-10
1564771,2019-06-13
1564771,2019-06-15
1564771,2019-06-18
1564771,2019-06-21
1564771,2019-06-22
1564771,2019-06-24
1564771,2019-06-29
1564771,2019-07-03
1564771,2019-07-06
1564771,2019-07-07
1564771,2019-07-09
1564771,2019-07-10
1564771,2019-07-17
1564771,2019-07-19
1564771,2019-07-23
1564771,2019-07-25
1564771,2019-07-27
1564771,2019-08-07
1564771,2019-08-13
1564771,2019-08-18
1564771,2019-08-20
1564771,2019-08-22
1564771,2019-08-25
1564771,2019-08-27
1564771,2019-08-29
1564771,2019-08-30
1564771,2019-09-02
1564771,2019-10-09
1564771,2019-10-11
1564771,2019-10-13
1564771,2019-10-22
1564771,2019-10-23
1564771,2019-10-24
1564771,2019-10-29
1564771,2019-10-30
1564771,2019-11-03
1564771,2019-11-10
1564771,2019-11-13
1564771,2019-11-15
1564771,2019-11-17
1564771,2019-11-23
1564771,2019-11-26
1564771,2019-12-01
1564771,2019-12-08
1564771,2019-12-14
1564771,2019-12-15
1564771,2019-12-20
1564771,2019-12-23
1564771,2019-12-28
1564771,2019-12-29
1564771,2020-01-08
1564771,2020-01-11
1564771,2020-01-12
1564771,2020-01-19
1564771,2020-01-31
1564771,2020-02-02
1564771,2020-02-05
1564771,2020-02-09
1564771,2020-02-13
1564771,2020-02-18
1564771,2020-02-21
1564771,2020-02-24
1564771,2020-03-01
1564771,2020-03-13
1564771,2020-03-18
1564771,2020-04-06
1564771,2020-06-22
1564771,2020-07-05
1564771,2020-07-07
1564771,2020-07-14
1564771,2020-07-19
1564771,2020-07-21
1564771,2020-07-27
1564771,2021-01-02
1564771,2021-01-16
1564771,2021-05-15
1564771,2021-05-18
1564771,2021-06-19
1574090,2014-04-08
1574090,2014-06-05
1574090,2014-06-30
1574090,2014-08-13
1574090,2014-08-16
1574090,2014-08-22
1574090,2014-08-25
1574090,2014-09-02
1574090,2014-09-10
1574090,2014-09-13
1574090,2014-09-22
1574090,2014-10-07
1574090,2014-10-15
1574090,2014-11-10
1574090,2014-11-17
1574090,2014-12-17
1574090,2015-03-03
1574090,2015-04-12
1574090,2015-04-15
1574090,2015-05-12
1574090,2015-06-02
1574090,2015-06-04
1574090,2015-07-03
1574090,2015-07-29
1574090,2015-08-15
1574090,2015-08-24
1574090,2015-10-03
1574090,2015-10-13
1574090,2015-11-16
1574090,2016-01-12
1574090,2016-03-25
1574090,2016-03-30
1574090,2016-04-12
1574090,2016-04-26
1574090,2016-05-25
1574090,2016-07-01
1574090,2016-07-04
1574090,2016-07-05
1574090,2016-07-09
1574090,2016-07-26
1574090,2016-07-30
1574090,2016-08-03
1574090,2016-08-09
1574090,2016-08-14
1574090,2016-08-29
1574090,2016-10-30
1574090,2017-06-05
1574090,2017-06-25
1574090,2017-08-28
1574090,2018-06-03
1577654,2013-10-01
1577654,2013-10-28
1577654,2013-11-13
1577654,2013-12-17
1577654,2014-02-01
1577654,2014-02-11
1577654,2014-03-10
1577654,2014-03-16
1577654,2014-04-09
1577654,2014-04-21
1577654,2014-05-30
1577654,2014-06-04
1577654,2014-06-12
1577654,2014-06-16
1577654,2014-06-24
1577654,2014-06-26
1577654,2014-06-28
1577654,2014-07-01
1577654,2014-07-19
1577654,2014-07-23
1577654,2014-07-29
1577654,2014-08-06
1577654,2014-08-12
1577654,2014-08-17
1577654,2014-08-19
1577654,2014-08-26
1577654,2014-09-05
1577654,2014-09-15
1577654,2014-11-06
1577654,2014-11-10
1577654,2015-02-11
1577654,2015-03-06
1577654,2015-03-09
1577654,2015-03-13
1577654,2015-03-25
1577654,2015-04-23
1577654,2015-05-12
1577654,2015-05-18
1577654,2015-05-25
1577654,2015-05-31
1577654,2015-06-12
1577654,2015-06-18
1577654,2015-07-03
1577654,2015-07-30
1577654,2015-08-04
1577654,2015-08-09
1577654,2015-08-14
1577654,2015-08-20
1577654,2015-09-02
1577654,2015-09-11
1577654,2015-09-24
1577654,2015-09-28
1577654,2015-10-26
1577654,2015-10-28
1577654,2015-10-30
1577654,2015-11-14
1577654,2015-12-22
1577654,2016-01-06
1577654,2016-01-26
1577654,2016-04-20
1577654,2016-06-15
1577654,2016-06-26
1577654,2016-07-03
1577654,2016-07-10
1577654,2016-07-16
1577654,2016-08-15
1577654,2016-08-19
1577654,2016-09-01
1577654,2017-01-29
1577654,2017-03-27
1577654,2017-04-20
1577654,2017-05-13
1577654,2017-05-23
1577654,2017-05-31
1577654,2017-06-22
1577654,2017-07-13
1577654,2017-08-12
1577654,2017-08-18
1577654,2017-09-27
1577654,2017-10-13
1577654,2017-10-19
1577654,2017-11-12
1577654,2018-02-23
1577654,2018-04-20
1577654,2018-05-21
1577654,2018-05-22
1577654,2018-05-25
1577654,2018-06-15
1577654,2018-06-24
1577654,2018-06-29
1577654,2018-07-08
1577654,2018-08-09
1577654,2018-08-25
1577654,2018-08-30
1577654,2018-09-03
1577654,2018-09-16
1577654,2018-09-23
1577654,2019-04-06
1577654,2019-04-20
1577654,2019-05-12
1577654,2019-05-15
1577654,2019-05-22
1577654,2019-06-14
1577654,2019-06-16
1577654,2019-06-20
1577654,2019-06-22
1577654,2019-06-25
1577654,2019-06-30
1577654,2019-08-01
1577654,2019-08-29
1577654,2019-09-16
1577654,2019-09-21
1577654,2020-08-08
1577654,2020-09-07
1577654,2020-10-30
1577654,2021-06-13
1577654,2021-07-18
1580805,2017-07-11
1580805,2018-12-30
1580805,2019-07-07
1580805,2019-07-13
1603920,2013-10-14
1603920,2016-05-08
1603920,2018-06-12
1621186,2015-08-14
1621186,2015-08-18
1621186,2015-08-21
1621186,2015-10-31
1621186,2015-11-09
1621186,2016-01-05
1621186,2016-02-16
1621186,2016-02-21
1621186,2016-02-27
1621186,2016-03-13
1621186,2016-04-21
1621186,2016-05-08
1621186,2016-06-06
1621186,2016-06-17
1621186,2016-06-27
1621186,2016-07-10
1621186,2016-07-15
1621186,2016-08-07
1621186,2016-08-20
1621186,2016-09-03
1621186,2016-09-24
1621186,2016-11-14
1621186,2017-02-13
1621186,2017-03-15
1621186,2017-05-22
1621186,2017-06-02
1621186,2017-08-13
1621186,2017-08-21
1621186,2017-09-09
1621186,2018-04-30
1621186,2018-06-25
1621186,2018-07-14
1621186,2018-08-15
1621186,2018-08-23
1621186,2018-09-04
1621186,2019-06-07
1621186,2019-06-15
1621186,2019-06-27
1621186,2019-07-05
1621186,2019-07-17
1621186,2019-08-22
1701229,2015-12-26
1701229,2017-04-09
1703190,2015-06-04
1713078,2013-10-19
1713078,2013-10-23
1713078,2013-11-01
1713078,2013-11-07
1713078,2013-11-12
1713078,2013-11-14
1713078,2013-11-16
1713078,2013-11-18
1713078,2013-11-25
1713078,2013-11-28
1713078,2013-11-30
1713078,2013-12-02
1713078,2013-12-14
1713078,2013-12-18
1713078,2013-12-25
1713078,2013-12-31
1713078,2014-01-04
1713078,2014-01-13
1713078,2014-01-20
1713078,2014-01-21
1713078,2014-01-22
1713078,2014-01-25
1713078,2014-01-27
1713078,2014-02-01
1713078,2014-02-04
1713078,2014-02-05
1713078,2014-02-08
1713078,2014-02-10
1713078,2014-02-11
1713078,2014-02-14
1713078,2014-02-18
1713078,2014-03-03
1713078,2014-03-15
1713078,2014-03-16
1713078,2014-03-22
1713078,2014-03-24
1713078,2014-03-25
1713078,2014-03-26
1713078,2014-03-29
1713078,2014-04-01
1713078,2014-04-04
1713078,2014-04-11
1713078,2014-04-15
1713078,2014-04-16
1713078,2014-04-19
1713078,2014-04-20
1713078,2014-04-23
1713078,2014-04-28
1713078,2014-04-30
1713078,2014-05-02
1713078,2014-05-05
1713078,2014-05-08
1713078,2014-05-10
1713078,2014-05-15
1713078,2014-05-19
1713078,2014-05-21
1713078,2014-05-23
1713078,2014-05-27
1713078,2014-05-29
1713078,2014-05-30
1713078,2014-05-31
1713078,2014-06-01
1713078,2014-06-04
1713078,2014-06-06
1713078,2014-06-07
1713078,2014-06-08
1713078,2014-06-10
1713078,2014-06-15
1713078,2014-06-16
1713078,2014-06-18
1713078,2014-06-21
1713078,2014-06-25
1713078,2014-06-26
1713078,2014-06-27
1713078,2014-07-02
1713078,2014-07-03
1713078,2014-07-04
1713078,2014-07-07
1713078,2014-07-08
1713078,2014-07-11
1713078,2014-07-15
1713078,2014-07-30
1713078,2014-08-07
1713078,2014-08-10
1713078,2014-08-12
1713078,2014-08-15
1713078,2014-08-16
1713078,2014-08-17
1713078,2014-08-19
1713078,2014-08-20
1713078,2014-08-21
1713078,2014-08-22
1713078,2014-08-26
1713078,2014-08-27
1713078,2014-08-28
1713078,2014-08-29
1713078,2014-08-31
1713078,2014-09-02
1713078,2014-09-06
1713078,2014-09-07
1713078,2014-09-11
1713078,2014-09-14
1713078,2014-09-18
1713078,2014-09-22
1713078,2014-09-25
1713078,2014-09-26
1713078,2014-09-29
1713078,2014-10-01
1713078,2014-10-06
1713078,2014-10-07
1713078,2014-10-15
1713078,2014-10-16
1713078,2014-10-17
1713078,2014-10-23
1713078,2014-10-26
1713078,2014-10-29
1713078,2014-11-02
1713078,2014-11-06
1713078,2014-11-09
1713078,2014-11-12
1713078,2014-11-16
1713078,2014-11-19
1713078,2014-11-23
1713078,2014-11-30
1713078,2014-12-02
1713078,2014-12-04
1713078,2014-12-08
1713078,2014-12-13
1713078,2014-12-20
1713078,2014-12-21
1713078,2014-12-23
1713078,2014-12-26
1713078,2014-12-27
1713078,2015-01-02
1713078,2015-01-05
1713078,2015-01-09
1713078,2015-01-13
1713078,2015-01-16
1713078,2015-01-18
1713078,2015-01-20
1713078,2015-01-23
1713078,2015-01-27
1713078,2015-02-01
1713078,2015-02-05
1713078,2015-02-08
1713078,2015-02-12
1713078,2015-02-21
1713078,2015-02-25
1713078,2015-03-02
1713078,2015-03-05
1713078,2015-03-07
1713078,2015-03-08
1713078,2015-03-09
1713078,2015-03-12
1713078,2015-03-14
1713078,2015-03-15
1713078,2015-03-16
1713078,2015-03-19
1713078,2015-03-21
1713078,2015-03-23
1713078,2015-03-26
1713078,2015-03-29
1713078,2015-03-31
1713078,2015-04-02
1713078,2015-04-04
1713078,2015-04-06
1713078,2015-04-07
1713078,2015-04-09
1713078,2015-04-10
1713078,2015-04-15
1713078,2015-04-17
1713078,2015-04-20
1713078,2015-04-22
1713078,2015-04-23
1713078,2015-04-24
1713078,2015-04-27
1713078,2015-04-29
1713078,2015-05-03
1713078,2015-05-06
1713078,2015-05-07
1713078,2015-05-08
1713078,2015-05-09
1713078,2015-05-10
1713078,2015-05-13
1713078,2015-05-17
1713078,2015-05-19
1713078,2015-05-20
1713078,2015-05-24
1713078,2015-05-25
1713078,2015-05-26
1713078,2015-05-27
1713078,2015-05-29
1713078,2015-05-30
1713078,2015-06-02
1713078,2015-06-04
1713078,2015-06-05
1713078,2015-06-07
1713078,2015-06-15
1713078,2015-06-18
1713078,2015-06-20
1713078,2015-06-21
1713078,2015-06-24
1713078,2015-06-26
1713078,2015-06-27
1713078,2015-07-01
1713078,2015-07-02
1713078,2015-07-03
1713078,2015-07-05
1713078,2015-07-08
1713078,2015-07-09
1713078,2015-07-11
1713078,2015-07-12
1713078,2015-07-13
1713078,2015-07-18
1713078,2015-07-22
1713078,2015-07-24
1713078,2015-07-27
1713078,2015-08-04
1713078,2015-08-05
1713078,2015-08-07
1713078,2015-08-08
1713078,2015-08-10
1713078,2015-08-13
1713078,2015-08-16
1713078,2015-08-17
1713078,2015-08-20
1713078,2015-08-21
1713078,2015-08-22
1713078,2015-08-23
1713078,2015-08-27
1713078,2015-08-29
1713078,2015-09-02
1713078,2015-09-03
1713078,2015-09-05
1713078,2015-09-06
1713078,2015-09-08
1713078,2015-09-10
1713078,2015-09-11
1713078,2015-09-13
1713078,2015-09-14
1713078,2015-09-15
1713078,2015-09-16
1713078,2015-09-21
1713078,2015-09-23
1713078,2015-09-28
1713078,2015-10-01
1713078,2015-10-02
1713078,2015-10-03
1713078,2015-10-05
1713078,2015-10-09
1713078,2015-10-12
1713078,2015-10-14
1713078,2015-10-17
1713078,2015-10-19
1713078,2015-10-24
1713078,2015-10-25
1713078,2015-10-30
1713078,2015-11-01
1713078,2015-11-06
1713078,2015-11-07
1713078,2015-11-08
1713078,2015-11-15
1713078,2015-11-16
1713078,2015-12-01
1713078,2015-12-07
1713078,2015-12-09
1713078,2015-12-12
1713078,2015-12-14
1713078,2015-12-15
1713078,2015-12-20
1713078,2015-12-21
1713078,2015-12-27
1713078,2015-12-30
1713078,2016-01-01
1713078,2016-01-05
1713078,2016-01-08
1713078,2016-01-10
1713078,2016-01-13
1713078,2016-01-17
1713078,2016-01-24
1713078,2016-02-15
1713078,2016-02-23
1713078,2016-03-03
1713078,2016-03-06
1713078,2016-03-20
1713078,2016-03-23
1713078,2016-03-24
1713078,2016-03-29
1713078,2016-03-31
1713078,2016-04-04
1713078,2016-04-13
1713078,2016-04-18
1713078,2016-04-20
1713078,2016-04-21
1713078,2016-04-30
1713078,2016-05-04
1713078,2016-05-05
1713078,2016-05-08
1713078,2016-05-11
1713078,2016-05-15
1713078,2016-05-16
1713078,2016-05-19
1713078,2016-05-21
1713078,2016-05-25
1713078,2016-05-29
1713078,2016-05-31
1713078,2016-06-01
1713078,2016-06-02
1713078,2016-06-07
1713078,2016-06-10
1713078,2016-06-20
1713078,2016-06-28
1713078,2016-06-30
1713078,2016-07-03
1713078,2016-07-07
1713078,2016-07-11
1713078,2016-07-14
1713078,2016-07-18
1713078,2016-07-23
1713078,2016-07-25
1713078,2016-07-27
1713078,2016-07-30
1713078,2016-08-08
1713078,2016-08-10
1713078,2016-08-21
1713078,2016-08-24
1713078,2016-08-26
1713078,2016-08-29
1713078,2016-08-30
1713078,2016-09-06
1713078,2016-09-06
1713078,2016-09-07
1713078,2016-09-10
1713078,2016-09-10
1713078,2016-09-12
1713078,2016-09-14
1713078,2016-09-23
1713078,2016-09-27
1713078,2016-10-03
1713078,2016-10-11
1713078,2016-10-13
1713078,2016-10-18
1713078,2016-10-19
1713078,2016-11-04
1713078,2016-11-11
1713078,2016-11-15
1713078,2016-11-18
1713078,2016-11-23
1713078,2016-11-28
1713078,2016-12-05
1713078,2016-12-06
1713078,2016-12-19
1713078,2017-01-05
1713078,2017-01-07
1713078,2017-01-26
1713078,2017-02-02
1713078,2017-02-05
1713078,2017-02-06
1713078,2017-02-10
1713078,2017-02-15
1713078,2017-02-17
1713078,2017-02-21
1713078,2017-02-27
1713078,2017-03-14
1713078,2017-03-17
1713078,2017-03-22
1713078,2017-03-23
1713078,2017-03-26
1713078,2017-03-28
1713078,2017-03-31
1713078,2017-04-02
1713078,2017-04-11
1713078,2017-04-21
1713078,2017-04-24
1713078,2017-04-28
1713078,2017-05-08
1713078,2017-05-09
1713078,2017-05-14
1713078,2017-05-15
1713078,2017-05-18
1713078,2017-05-22
1713078,2017-05-29
1713078,2017-06-07
1713078,2017-07-12
1713078,2017-08-21
1713078,2017-08-24
1713078,2017-08-31
1713078,2017-09-02
1713078,2017-09-06
1713078,2017-09-29
1713078,2017-10-04
1713078,2017-10-12
1713078,2017-11-02
1713078,2017-11-08
1713078,2018-02-15
1713078,2018-02-20
1713078,2018-02-26
1713078,2018-03-02
1713078,2018-03-07
1713078,2018-03-09
1713078,2018-04-27
1713078,2018-05-01
1713078,2018-09-03
1713078,2018-09-14
1713078,2018-11-04
1713078,2018-11-29
1713078,2018-12-09
1713078,2019-01-24
1713078,2019-03-03
1713078,2019-03-07
1713078,2019-05-23
1713078,2019-10-14
1713078,2019-10-25
1713078,2019-11-26
1713078,2020-02-12
1713078,2020-02-22
1733735,2013-11-12
1733735,2014-01-06
1733735,2014-01-27
1733735,2014-03-28
1733735,2014-04-15
1733735,2014-05-02
1733735,2014-05-05
1733735,2014-05-19
1733735,2014-06-16
1733735,2014-08-05
1733735,2014-08-08
1733735,2014-08-23
1733735,2014-09-29
1733735,2014-11-07
1733735,2014-11-23
1733735,2014-12-07
1733735,2014-12-22
1733735,2015-01-03
1733735,2015-07-04
1733735,2015-07-08
1733735,2015-07-18
1733735,2015-07-21
1733735,2015-07-25
1733735,2015-08-04
1733735,2015-08-14
1733735,2015-09-09
1733735,2015-09-13
1733735,2015-09-21
1733735,2015-09-23
1733735,2015-10-12
1733735,2015-10-17
1733735,2015-10-27
1733735,2015-11-07
1733735,2016-01-01
1733735,2016-01-17
1733735,2016-02-21
1733735,2016-03-06
1733735,2016-03-15
1733735,2016-04-10
1733735,2016-04-13
1733735,2016-04-17
1733735,2016-05-30
1733735,2016-06-06
1733735,2016-07-05
1733735,2016-07-23
1733735,2016-08-07
1733735,2016-08-18
1733735,2016-09-01
1733735,2017-04-02
1733735,2017-05-14
1733735,2017-05-17
1733735,2017-05-23
1733735,2017-06-03
1733735,2017-06-17
1733735,2017-08-05
1733735,2017-09-03
1733735,2018-04-08
1733735,2018-06-10
1733735,2018-06-21
1733735,2018-08-22
1733735,2019-05-15
1733735,2019-06-07
1733735,2019-07-02
1733735,2019-08-20
1733735,2019-09-08
1739398,2013-10-29
1752709,2014-02-14
1752709,2014-02-26
1752709,2014-03-19
1752709,2014-03-25
1752709,2014-03-31
1752709,2014-04-10
1752709,2014-05-13
1752709,2014-05-25
1752709,2014-06-05
1752709,2014-06-08
1752709,2014-06-18
1752709,2014-06-28
1752709,2014-07-19
1752709,2014-07-27
1752709,2014-08-16
1752709,2014-08-19
1752709,2014-08-21
1752709,2014-08-29
1752709,2014-09-07
1752709,2014-09-12
1752709,2014-09-26
1752709,2015-08-21
1752709,2016-12-04
1752709,2017-05-07
1752709,2017-06-09
1752709,2017-08-13
1752709,2017-09-10
1752709,2017-09-18
1752709,2018-05-06
1752709,2018-06-07
1752709,2018-08-07
1752709,2018-09-18
1752709,2019-08-27
1752709,2019-09-03
1752709,2019-09-22
1752709,2019-12-08
1752709,2021-08-13
1752709,2021-08-18
1752709,2021-08-22
1758800,2014-05-31
1758800,2014-06-17
1758800,2014-06-20
1758800,2014-06-21
1758800,2014-08-12
1758800,2014-08-16
1758800,2014-08-23
1758800,2014-08-28
1758800,2014-09-02
1758800,2014-09-08
1758800,2014-09-14
1758800,2014-09-21
1758800,2014-09-26
1758800,2014-10-02
1758800,2014-10-09
1758800,2014-10-13
1758800,2014-10-22
1758800,2014-10-26
1758800,2014-10-28
1758800,2014-11-09
1758800,2014-12-07
1758800,2015-01-05
1758800,2015-01-19
1758800,2015-01-24
1758800,2015-02-01
1758800,2015-02-16
1758800,2015-02-24
1758800,2015-02-26
1758800,2015-03-08
1758800,2015-03-12
1758800,2015-03-14
1758800,2015-05-07
1758800,2015-05-10
1758800,2015-05-17
1758800,2015-05-21
1758800,2015-05-26
1758800,2015-06-02
1758800,2015-06-05
1758800,2015-06-09
1758800,2015-08-01
1758800,2015-08-07
1758800,2015-08-14
1758800,2015-08-19
1758800,2015-08-23
1758800,2015-08-31
1758800,2015-09-04
1758800,2015-09-13
